2026-02-17 02:06:24 configure libtinfo6:arm64 6.4+20240113-1ubuntu2 <none>
2026-02-17 02:06:24 status unpacked libtinfo6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status half-configured libtinfo6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status installed libtinfo6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 configure libzstd1:arm64 1.5.5+dfsg2-2build1 <none>
2026-02-17 02:06:24 status unpacked libzstd1:arm64 1.5.5+dfsg2-2build1
2026-02-17 02:06:24 status half-configured libzstd1:arm64 1.5.5+dfsg2-2build1
2026-02-17 02:06:24 status installed libzstd1:arm64 1.5.5+dfsg2-2build1
2026-02-17 02:06:24 configure liblzma5:arm64 5.6.1+really5.4.5-1 <none>
2026-02-17 02:06:24 status unpacked liblzma5:arm64 5.6.1+really5.4.5-1
2026-02-17 02:06:24 status half-configured liblzma5:arm64 5.6.1+really5.4.5-1
2026-02-17 02:06:24 status installed liblzma5:arm64 5.6.1+really5.4.5-1
2026-02-17 02:06:24 configure libgpg-error0:arm64 1.47-3build2 <none>
2026-02-17 02:06:24 status unpacked libgpg-error0:arm64 1.47-3build2
2026-02-17 02:06:24 status half-configured libgpg-error0:arm64 1.47-3build2
2026-02-17 02:06:24 status installed libgpg-error0:arm64 1.47-3build2
2026-02-17 02:06:24 configure libssl3t64:arm64 3.0.13-0ubuntu3 <none>
2026-02-17 02:06:24 status unpacked libssl3t64:arm64 3.0.13-0ubuntu3
2026-02-17 02:06:24 status half-configured libssl3t64:arm64 3.0.13-0ubuntu3
2026-02-17 02:06:24 status installed libssl3t64:arm64 3.0.13-0ubuntu3
2026-02-17 02:06:24 configure liblz4-1:arm64 1.9.4-1build1 <none>
2026-02-17 02:06:24 status unpacked liblz4-1:arm64 1.9.4-1build1
2026-02-17 02:06:24 status half-configured liblz4-1:arm64 1.9.4-1build1
2026-02-17 02:06:24 status installed liblz4-1:arm64 1.9.4-1build1
2026-02-17 02:06:24 configure libc-bin:arm64 2.39-0ubuntu8 <none>
2026-02-17 02:06:24 status unpacked libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:24 status half-configured libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:24 status installed libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:24 configure ncurses-bin:arm64 6.4+20240113-1ubuntu2 <none>
2026-02-17 02:06:24 status unpacked ncurses-bin:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status half-configured ncurses-bin:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status installed ncurses-bin:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 configure libacl1:arm64 2.3.2-1build1 <none>
2026-02-17 02:06:24 status triggers-pending libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:24 status unpacked libacl1:arm64 2.3.2-1build1
2026-02-17 02:06:24 status half-configured libacl1:arm64 2.3.2-1build1
2026-02-17 02:06:24 status installed libacl1:arm64 2.3.2-1build1
2026-02-17 02:06:24 configure libsmartcols1:arm64 2.39.3-9ubuntu6 <none>
2026-02-17 02:06:24 status unpacked libsmartcols1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 status half-configured libsmartcols1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 status installed libsmartcols1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 configure libgcrypt20:arm64 1.10.3-2build1 <none>
2026-02-17 02:06:24 status unpacked libgcrypt20:arm64 1.10.3-2build1
2026-02-17 02:06:24 status half-configured libgcrypt20:arm64 1.10.3-2build1
2026-02-17 02:06:24 status installed libgcrypt20:arm64 1.10.3-2build1
2026-02-17 02:06:24 configure zlib1g:arm64 1:1.3.dfsg-3.1ubuntu2 <none>
2026-02-17 02:06:24 status unpacked zlib1g:arm64 1:1.3.dfsg-3.1ubuntu2
2026-02-17 02:06:24 status half-configured zlib1g:arm64 1:1.3.dfsg-3.1ubuntu2
2026-02-17 02:06:24 status installed zlib1g:arm64 1:1.3.dfsg-3.1ubuntu2
2026-02-17 02:06:24 configure libcrypt1:arm64 1:4.4.36-4build1 <none>
2026-02-17 02:06:24 status unpacked libcrypt1:arm64 1:4.4.36-4build1
2026-02-17 02:06:24 status half-configured libcrypt1:arm64 1:4.4.36-4build1
2026-02-17 02:06:24 status installed libcrypt1:arm64 1:4.4.36-4build1
2026-02-17 02:06:24 configure libcom-err2:arm64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-17 02:06:24 status unpacked libcom-err2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status half-configured libcom-err2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status installed libcom-err2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 configure diffutils:arm64 1:3.10-1build1 <none>
2026-02-17 02:06:24 status unpacked diffutils:arm64 1:3.10-1build1
2026-02-17 02:06:24 status half-configured diffutils:arm64 1:3.10-1build1
2026-02-17 02:06:24 status installed diffutils:arm64 1:3.10-1build1
2026-02-17 02:06:24 configure libcap2:arm64 1:2.66-5ubuntu2 <none>
2026-02-17 02:06:24 status unpacked libcap2:arm64 1:2.66-5ubuntu2
2026-02-17 02:06:24 status half-configured libcap2:arm64 1:2.66-5ubuntu2
2026-02-17 02:06:24 status installed libcap2:arm64 1:2.66-5ubuntu2
2026-02-17 02:06:24 configure hostname:arm64 3.23+nmu2ubuntu2 <none>
2026-02-17 02:06:24 status unpacked hostname:arm64 3.23+nmu2ubuntu2
2026-02-17 02:06:24 status half-configured hostname:arm64 3.23+nmu2ubuntu2
2026-02-17 02:06:24 status installed hostname:arm64 3.23+nmu2ubuntu2
2026-02-17 02:06:24 configure libcap-ng0:arm64 0.8.4-2build2 <none>
2026-02-17 02:06:24 status unpacked libcap-ng0:arm64 0.8.4-2build2
2026-02-17 02:06:24 status half-configured libcap-ng0:arm64 0.8.4-2build2
2026-02-17 02:06:24 status installed libcap-ng0:arm64 0.8.4-2build2
2026-02-17 02:06:24 configure libgmp10:arm64 2:6.3.0+dfsg-2ubuntu6 <none>
2026-02-17 02:06:24 status unpacked libgmp10:arm64 2:6.3.0+dfsg-2ubuntu6
2026-02-17 02:06:24 status half-configured libgmp10:arm64 2:6.3.0+dfsg-2ubuntu6
2026-02-17 02:06:24 status installed libgmp10:arm64 2:6.3.0+dfsg-2ubuntu6
2026-02-17 02:06:24 configure libaudit1:arm64 1:3.1.2-2.1build1 <none>
2026-02-17 02:06:24 status unpacked libaudit1:arm64 1:3.1.2-2.1build1
2026-02-17 02:06:24 status half-configured libaudit1:arm64 1:3.1.2-2.1build1
2026-02-17 02:06:24 status installed libaudit1:arm64 1:3.1.2-2.1build1
2026-02-17 02:06:24 configure libuuid1:arm64 2.39.3-9ubuntu6 <none>
2026-02-17 02:06:24 status unpacked libuuid1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 status half-configured libuuid1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 status installed libuuid1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:24 configure libss2:arm64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-17 02:06:24 status unpacked libss2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status half-configured libss2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status installed libss2:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 configure libsepol2:arm64 3.5-2build1 <none>
2026-02-17 02:06:24 status unpacked libsepol2:arm64 3.5-2build1
2026-02-17 02:06:24 status half-configured libsepol2:arm64 3.5-2build1
2026-02-17 02:06:24 status installed libsepol2:arm64 3.5-2build1
2026-02-17 02:06:24 configure libpcre2-8-0:arm64 10.42-4ubuntu2 <none>
2026-02-17 02:06:24 status unpacked libpcre2-8-0:arm64 10.42-4ubuntu2
2026-02-17 02:06:24 status half-configured libpcre2-8-0:arm64 10.42-4ubuntu2
2026-02-17 02:06:24 status installed libpcre2-8-0:arm64 10.42-4ubuntu2
2026-02-17 02:06:24 configure libncursesw6:arm64 6.4+20240113-1ubuntu2 <none>
2026-02-17 02:06:24 status unpacked libncursesw6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status half-configured libncursesw6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 status installed libncursesw6:arm64 6.4+20240113-1ubuntu2
2026-02-17 02:06:24 configure logsave:arm64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-17 02:06:24 status unpacked logsave:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status half-configured logsave:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status installed logsave:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 configure libudev1:arm64 255.4-1ubuntu8 <none>
2026-02-17 02:06:24 status unpacked libudev1:arm64 255.4-1ubuntu8
2026-02-17 02:06:24 status half-configured libudev1:arm64 255.4-1ubuntu8
2026-02-17 02:06:24 status installed libudev1:arm64 255.4-1ubuntu8
2026-02-17 02:06:24 configure base-files:arm64 13ubuntu10 <none>
2026-02-17 02:06:24 status unpacked base-files:arm64 13ubuntu10
2026-02-17 02:06:24 status half-configured base-files:arm64 13ubuntu10
2026-02-17 02:06:24 status installed base-files:arm64 13ubuntu10
2026-02-17 02:06:24 configure bash:arm64 5.2.21-2ubuntu4 <none>
2026-02-17 02:06:24 status unpacked bash:arm64 5.2.21-2ubuntu4
2026-02-17 02:06:24 status half-configured bash:arm64 5.2.21-2ubuntu4
2026-02-17 02:06:24 status installed bash:arm64 5.2.21-2ubuntu4
2026-02-17 02:06:24 configure grep:arm64 3.11-4build1 <none>
2026-02-17 02:06:24 status unpacked grep:arm64 3.11-4build1
2026-02-17 02:06:24 status half-configured grep:arm64 3.11-4build1
2026-02-17 02:06:24 status installed grep:arm64 3.11-4build1
2026-02-17 02:06:24 configure e2fsprogs:arm64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-17 02:06:24 status unpacked e2fsprogs:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:24 status half-configured e2fsprogs:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:25 status installed e2fsprogs:arm64 1.47.0-2.4~exp1ubuntu4
2026-02-17 02:06:25 configure libsystemd0:arm64 255.4-1ubuntu8 <none>
2026-02-17 02:06:25 status unpacked libsystemd0:arm64 255.4-1ubuntu8
2026-02-17 02:06:25 status half-configured libsystemd0:arm64 255.4-1ubuntu8
2026-02-17 02:06:25 status installed libsystemd0:arm64 255.4-1ubuntu8
2026-02-17 02:06:25 configure libselinux1:arm64 3.5-2ubuntu2 <none>
2026-02-17 02:06:25 status unpacked libselinux1:arm64 3.5-2ubuntu2
2026-02-17 02:06:25 status half-configured libselinux1:arm64 3.5-2ubuntu2
2026-02-17 02:06:25 status installed libselinux1:arm64 3.5-2ubuntu2
2026-02-17 02:06:25 configure libpam0g:arm64 1.5.3-5ubuntu5 <none>
2026-02-17 02:06:25 status unpacked libpam0g:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status half-configured libpam0g:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status installed libpam0g:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 configure sed:arm64 4.9-2build1 <none>
2026-02-17 02:06:25 status unpacked sed:arm64 4.9-2build1
2026-02-17 02:06:25 status half-configured sed:arm64 4.9-2build1
2026-02-17 02:06:25 status installed sed:arm64 4.9-2build1
2026-02-17 02:06:25 configure libproc2-0:arm64 2:4.0.4-4ubuntu3 <none>
2026-02-17 02:06:25 status unpacked libproc2-0:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 status half-configured libproc2-0:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 status installed libproc2-0:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 configure findutils:arm64 4.9.0-5build1 <none>
2026-02-17 02:06:25 status unpacked findutils:arm64 4.9.0-5build1
2026-02-17 02:06:25 status half-configured findutils:arm64 4.9.0-5build1
2026-02-17 02:06:25 status installed findutils:arm64 4.9.0-5build1
2026-02-17 02:06:25 configure libmount1:arm64 2.39.3-9ubuntu6 <none>
2026-02-17 02:06:25 status unpacked libmount1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status half-configured libmount1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status installed libmount1:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 configure procps:arm64 2:4.0.4-4ubuntu3 <none>
2026-02-17 02:06:25 status unpacked procps:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 status half-configured procps:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 status installed procps:arm64 2:4.0.4-4ubuntu3
2026-02-17 02:06:25 configure libsemanage2:arm64 3.5-1build5 <none>
2026-02-17 02:06:25 status unpacked libsemanage2:arm64 3.5-1build5
2026-02-17 02:06:25 status half-configured libsemanage2:arm64 3.5-1build5
2026-02-17 02:06:25 status installed libsemanage2:arm64 3.5-1build5
2026-02-17 02:06:25 configure base-passwd:arm64 3.6.3build1 <none>
2026-02-17 02:06:25 status unpacked base-passwd:arm64 3.6.3build1
2026-02-17 02:06:25 status half-configured base-passwd:arm64 3.6.3build1
2026-02-17 02:06:25 status installed base-passwd:arm64 3.6.3build1
2026-02-17 02:06:25 configure bsdutils:arm64 1:2.39.3-9ubuntu6 <none>
2026-02-17 02:06:25 status unpacked bsdutils:arm64 1:2.39.3-9ubuntu6
2026-02-17 02:06:25 status half-configured bsdutils:arm64 1:2.39.3-9ubuntu6
2026-02-17 02:06:25 status installed bsdutils:arm64 1:2.39.3-9ubuntu6
2026-02-17 02:06:25 configure tar:arm64 1.35+dfsg-3build1 <none>
2026-02-17 02:06:25 status unpacked tar:arm64 1.35+dfsg-3build1
2026-02-17 02:06:25 status half-configured tar:arm64 1.35+dfsg-3build1
2026-02-17 02:06:25 status installed tar:arm64 1.35+dfsg-3build1
2026-02-17 02:06:25 configure libpam-modules-bin:arm64 1.5.3-5ubuntu5 <none>
2026-02-17 02:06:25 status unpacked libpam-modules-bin:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status half-configured libpam-modules-bin:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status installed libpam-modules-bin:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 configure coreutils:arm64 9.4-3ubuntu6 <none>
2026-02-17 02:06:25 status unpacked coreutils:arm64 9.4-3ubuntu6
2026-02-17 02:06:25 status half-configured coreutils:arm64 9.4-3ubuntu6
2026-02-17 02:06:25 status installed coreutils:arm64 9.4-3ubuntu6
2026-02-17 02:06:25 configure util-linux:arm64 2.39.3-9ubuntu6 <none>
2026-02-17 02:06:25 status unpacked util-linux:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status half-configured util-linux:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status installed util-linux:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 configure dpkg:arm64 1.22.6ubuntu6 <none>
2026-02-17 02:06:25 status unpacked dpkg:arm64 1.22.6ubuntu6
2026-02-17 02:06:25 status half-configured dpkg:arm64 1.22.6ubuntu6
2026-02-17 02:06:25 status installed dpkg:arm64 1.22.6ubuntu6
2026-02-17 02:06:25 configure mount:arm64 2.39.3-9ubuntu6 <none>
2026-02-17 02:06:25 status unpacked mount:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status half-configured mount:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 status installed mount:arm64 2.39.3-9ubuntu6
2026-02-17 02:06:25 configure dash:arm64 0.5.12-6ubuntu5 <none>
2026-02-17 02:06:25 status unpacked dash:arm64 0.5.12-6ubuntu5
2026-02-17 02:06:25 status half-configured dash:arm64 0.5.12-6ubuntu5
2026-02-17 02:06:25 status installed dash:arm64 0.5.12-6ubuntu5
2026-02-17 02:06:25 configure libpam-modules:arm64 1.5.3-5ubuntu5 <none>
2026-02-17 02:06:25 status unpacked libpam-modules:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status half-configured libpam-modules:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 status installed libpam-modules:arm64 1.5.3-5ubuntu5
2026-02-17 02:06:25 configure perl-base:arm64 5.38.2-3.2build2 <none>
2026-02-17 02:06:25 status unpacked perl-base:arm64 5.38.2-3.2build2
2026-02-17 02:06:25 status half-configured perl-base:arm64 5.38.2-3.2build2
2026-02-17 02:06:25 status installed perl-base:arm64 5.38.2-3.2build2
2026-02-17 02:06:25 configure gzip:arm64 1.12-1ubuntu3 <none>
2026-02-17 02:06:25 status unpacked gzip:arm64 1.12-1ubuntu3
2026-02-17 02:06:25 status half-configured gzip:arm64 1.12-1ubuntu3
2026-02-17 02:06:25 status installed gzip:arm64 1.12-1ubuntu3
2026-02-17 02:06:25 configure passwd:arm64 1:4.13+dfsg1-4ubuntu3 <none>
2026-02-17 02:06:25 status unpacked passwd:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:25 status half-configured passwd:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:25 status installed passwd:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:25 configure libpam-runtime:all 1.5.3-5ubuntu5 <none>
2026-02-17 02:06:25 status unpacked libpam-runtime:all 1.5.3-5ubuntu5
2026-02-17 02:06:25 status half-configured libpam-runtime:all 1.5.3-5ubuntu5
2026-02-17 02:06:26 status installed libpam-runtime:all 1.5.3-5ubuntu5
2026-02-17 02:06:26 configure login:arm64 1:4.13+dfsg1-4ubuntu3 <none>
2026-02-17 02:06:26 status unpacked login:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:26 status half-configured login:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:26 status installed login:arm64 1:4.13+dfsg1-4ubuntu3
2026-02-17 02:06:26 trigproc libc-bin:arm64 2.39-0ubuntu8 <none>
2026-02-17 02:06:26 status half-configured libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:26 status installed libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:26 startup archives unpack
2026-02-17 02:06:26 install apt:arm64 <none> 2.7.14build2
2026-02-17 02:06:26 status triggers-pending libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:26 status half-installed apt:arm64 2.7.14build2
2026-02-17 02:06:26 status unpacked apt:arm64 2.7.14build2
2026-02-17 02:06:26 install gpgv:arm64 <none> 2.4.4-2ubuntu17
2026-02-17 02:06:26 status half-installed gpgv:arm64 2.4.4-2ubuntu17
2026-02-17 02:06:26 status unpacked gpgv:arm64 2.4.4-2ubuntu17
2026-02-17 02:06:26 install libapt-pkg6.0t64:arm64 <none> 2.7.14build2
2026-02-17 02:06:26 status half-installed libapt-pkg6.0t64:arm64 2.7.14build2
2026-02-17 02:06:26 status unpacked libapt-pkg6.0t64:arm64 2.7.14build2
2026-02-17 02:06:26 install libassuan0:arm64 <none> 2.5.6-1build1
2026-02-17 02:06:26 status half-installed libassuan0:arm64 2.5.6-1build1
2026-02-17 02:06:26 status unpacked libassuan0:arm64 2.5.6-1build1
2026-02-17 02:06:26 install libffi8:arm64 <none> 3.4.6-1build1
2026-02-17 02:06:26 status half-installed libffi8:arm64 3.4.6-1build1
2026-02-17 02:06:26 status unpacked libffi8:arm64 3.4.6-1build1
2026-02-17 02:06:26 install libgnutls30t64:arm64 <none> 3.8.3-1.1ubuntu3
2026-02-17 02:06:26 status half-installed libgnutls30t64:arm64 3.8.3-1.1ubuntu3
2026-02-17 02:06:26 status unpacked libgnutls30t64:arm64 3.8.3-1.1ubuntu3
2026-02-17 02:06:26 install libhogweed6t64:arm64 <none> 3.9.1-2.2build1
2026-02-17 02:06:26 status half-installed libhogweed6t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:26 status unpacked libhogweed6t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:26 install libidn2-0:arm64 <none> 2.3.7-2build1
2026-02-17 02:06:26 status half-installed libidn2-0:arm64 2.3.7-2build1
2026-02-17 02:06:26 status unpacked libidn2-0:arm64 2.3.7-2build1
2026-02-17 02:06:26 install libnettle8t64:arm64 <none> 3.9.1-2.2build1
2026-02-17 02:06:26 status half-installed libnettle8t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:26 status unpacked libnettle8t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:26 install libnpth0t64:arm64 <none> 1.6-3.1build1
2026-02-17 02:06:26 status half-installed libnpth0t64:arm64 1.6-3.1build1
2026-02-17 02:06:26 status unpacked libnpth0t64:arm64 1.6-3.1build1
2026-02-17 02:06:26 install libp11-kit0:arm64 <none> 0.25.3-4ubuntu2
2026-02-17 02:06:26 status half-installed libp11-kit0:arm64 0.25.3-4ubuntu2
2026-02-17 02:06:26 status unpacked libp11-kit0:arm64 0.25.3-4ubuntu2
2026-02-17 02:06:26 install libseccomp2:arm64 <none> 2.5.5-1ubuntu3
2026-02-17 02:06:26 status half-installed libseccomp2:arm64 2.5.5-1ubuntu3
2026-02-17 02:06:26 status unpacked libseccomp2:arm64 2.5.5-1ubuntu3
2026-02-17 02:06:26 install libstdc++6:arm64 <none> 14-20240412-0ubuntu1
2026-02-17 02:06:26 status half-installed libstdc++6:arm64 14-20240412-0ubuntu1
2026-02-17 02:06:26 status unpacked libstdc++6:arm64 14-20240412-0ubuntu1
2026-02-17 02:06:26 install libtasn1-6:arm64 <none> 4.19.0-3build1
2026-02-17 02:06:26 status half-installed libtasn1-6:arm64 4.19.0-3build1
2026-02-17 02:06:26 status unpacked libtasn1-6:arm64 4.19.0-3build1
2026-02-17 02:06:26 install libunistring5:arm64 <none> 1.1-2build1
2026-02-17 02:06:26 status half-installed libunistring5:arm64 1.1-2build1
2026-02-17 02:06:26 status unpacked libunistring5:arm64 1.1-2build1
2026-02-17 02:06:26 install libxxhash0:arm64 <none> 0.8.2-2build1
2026-02-17 02:06:26 status half-installed libxxhash0:arm64 0.8.2-2build1
2026-02-17 02:06:26 status unpacked libxxhash0:arm64 0.8.2-2build1
2026-02-17 02:06:27 install ubuntu-keyring:all <none> 2023.11.28.1
2026-02-17 02:06:27 status half-installed ubuntu-keyring:all 2023.11.28.1
2026-02-17 02:06:27 status unpacked ubuntu-keyring:all 2023.11.28.1
2026-02-17 02:06:27 trigproc libc-bin:arm64 2.39-0ubuntu8 <none>
2026-02-17 02:06:27 status half-configured libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:27 status installed libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:27 startup packages configure
2026-02-17 02:06:27 configure libnpth0t64:arm64 1.6-3.1build1 <none>
2026-02-17 02:06:27 status triggers-pending libc-bin:arm64 2.39-0ubuntu8
2026-02-17 02:06:27 status unpacked libnpth0t64:arm64 1.6-3.1build1
2026-02-17 02:06:27 status half-configured libnpth0t64:arm64 1.6-3.1build1
2026-02-17 02:06:27 status installed libnpth0t64:arm64 1.6-3.1build1
2026-02-17 02:06:27 configure libassuan0:arm64 2.5.6-1build1 <none>
2026-02-17 02:06:27 status unpacked libassuan0:arm64 2.5.6-1build1
2026-02-17 02:06:27 status half-configured libassuan0:arm64 2.5.6-1build1
2026-02-17 02:06:27 status installed libassuan0:arm64 2.5.6-1build1
2026-02-17 02:06:27 configure ubuntu-keyring:all 2023.11.28.1 <none>
2026-02-17 02:06:27 status unpacked ubuntu-keyring:all 2023.11.28.1
2026-02-17 02:06:27 status half-configured ubuntu-keyring:all 2023.11.28.1
2026-02-17 02:06:27 status installed ubuntu-keyring:all 2023.11.28.1
2026-02-17 02:06:27 configure libseccomp2:arm64 2.5.5-1ubuntu3 <none>
2026-02-17 02:06:27 status unpacked libseccomp2:arm64 2.5.5-1ubuntu3
2026-02-17 02:06:27 status half-configured libseccomp2:arm64 2.5.5-1ubuntu3
2026-02-17 02:06:27 status installed libseccomp2:arm64 2.5.5-1ubuntu3
2026-02-17 02:06:27 configure libnettle8t64:arm64 3.9.1-2.2build1 <none>
2026-02-17 02:06:27 status unpacked libnettle8t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 status half-configured libnettle8t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 status installed libnettle8t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 configure libunistring5:arm64 1.1-2build1 <none>
2026-02-17 02:06:27 status unpacked libunistring5:arm64 1.1-2build1
2026-02-17 02:06:27 status half-configured libunistring5:arm64 1.1-2build1
2026-02-17 02:06:27 status installed libunistring5:arm64 1.1-2build1
2026-02-17 02:06:27 configure libffi8:arm64 3.4.6-1build1 <none>
2026-02-17 02:06:27 status unpacked libffi8:arm64 3.4.6-1build1
2026-02-17 02:06:27 status half-configured libffi8:arm64 3.4.6-1build1
2026-02-17 02:06:27 status installed libffi8:arm64 3.4.6-1build1
2026-02-17 02:06:27 configure libhogweed6t64:arm64 3.9.1-2.2build1 <none>
2026-02-17 02:06:27 status unpacked libhogweed6t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 status half-configured libhogweed6t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 status installed libhogweed6t64:arm64 3.9.1-2.2build1
2026-02-17 02:06:27 configure gpgv:arm64 2.4.4-2ubuntu17 <none>
2026-02-17 02:06:27 status unpacked gpgv:arm64 2.4.4-2ubuntu17
2026-02-17 02:06:27 status half-configured gpgv:arm64 2.4.4-2ubuntu17
2026-02-17 02:06:27 status installed gpgv:arm64 2.4.4-2ubuntu17
2026-02-17 02:06:27 configure libxxhash0:arm64 0.8.2-2build1 <none>
2026-02-17 02:06:27 status unpacked libxxhash0:arm64 0.8.2-2build1
2026-02-17 02:06:27 status half-configured libxxhash0:arm64 0.8.2-2build1
2026-02-17 02:06:27 status installed libxxhash0:arm64 0.8.2-2build1
2026-02-17 02:06:27 configure libtasn1-6:arm64 4.19.0-3build1 <none>
2026-02-17 02:06:27 status unpacked libtasn1-6:arm64 4.19.0-3build1
2026-02-17 02:06:27 status half-configured libtasn1-6:arm64 4.19.0-3build1
2026-02-17 02:06:27 status installed libtasn1-6:arm64 4.19.0-3build1
2026-02-17 02:06:27 configure libstdc++6:arm64 14-20240412-0ubuntu1 <none>
2026-02-17 02:06:27 status unpacked libstdc++6:arm64 14-20240412-0ubuntu1
2026-02-17 02:06:27 status half-configured libstdc++6:arm64 14-20240412-0ubuntu1
2026-02-17 02:06:27 status installed libstdc++6:arm64 14-20240412-0ubuntu1
2026-02-17 02:06:27 configure libidn2-0:arm64 2.3.7-2build1 <none>
2026-02-17 02:06:27 status unpacked libidn2-0:arm64 2.3.7-2build1
2026-02-17 02:06:27 status half-configured libidn2-0:arm64 2.3.7-2build1
2026-02-17 02:06:27 status installed libidn2-0:arm64 2.3.7-2build1
2026-02-17 02:06:27 configure libp11-kit0:arm64 0.25.3-4ubuntu2 <none>
2026-02-17 02:06:27 status unpacked libp11-kit0:arm64 0.25.3-4ubuntu2
2026-02-17 02:06:27 status half-configured libp11-kit0:arm64 0.25.3-4ubuntu2
2026-02-17 02:06:27 status installed libp11-kit0:arm64 0.25.3-4ubuntu2
2026-02-17 02:06:27 configure libapt-pkg6.0t64:arm64 2.7.14build2 <none>
2026-02-17 02:06:27 status unpacked libapt-pkg6.0t64:arm64 2.7.14build2
2026-02-17 02:06:27 status half-configured libapt-pkg6.0t64:arm64 2.7.14build2
2026-02-17 02:06:27 status installed libapt-pkg6.0t64:arm64 2.7.14build2
2026-02-17 02:06:27 configure libgnutls30t64:arm64 3.8.3-1.1ubuntu3 <none>
